,head,variable,value,prob,tail
1094,Course3_W7-S1-L2_-_Part_of_Speech_Tagging_-_15_slides_18-08,concept_vocab_index,vi941,0.13,who's on first 
1095,Course3_W4-S1-L1_-_Syntax_-_30_slides_31-02,concept_vocab_index,vi1821,0.03,crowdsourcing
1096,Course3_W7-S1-L6_-_Information_Extraction_-_10_slides_05-37,concept_vocab_index,vi1424,0.01,trigram language models 
1097,Course3_W10-S1-L6_-_Information_Retrieval_Toolkits_-_8_slides_02-38,concept_vocab_index,vi1003,0.04,log odds ratio
1098,Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,concept_vocab_index,vi1420,0.01,dependency
1099,Course1_W5-S1-L6_Introduction_to_Statistical_MT_12-31,concept_vocab_index,vi283,0.02,dispreferred response
1100,Course1_W7-S1-L4_Features_in_Log-Linear_Models_Part_2_10-13,concept_vocab_index,vi1503,0.17,whquestions
1101,Course1_W4-S2-L3_Lexicalized_PCFGs-_Basic_Definitions_12-40,concept_vocab_index,vi4,0.02,ocr 
1102,Course3_W4-S1-L4_-_Earley_Parser_-_20_slides_16-34,concept_vocab_index,vi1807,0.03,pitch extraction
1103,Course3_W11-S1-L5_-_First_Order_Logic_-_16_slides_07-37,concept_vocab_index,vi460,0.03,isrl
1106,Course1_W5-S1-L5_Classical_Approaches_to_MT_Part_2_5-56,concept_vocab_index,vi142,0.07,laplace
1107,Course2_W2-S1-L7_Good-Turing_Smoothing_15-35,concept_vocab_index,vi1842,0.06,terminal symbol
1108,Course1_W5-S2-L4_IBM_Model_2_11-27,concept_vocab_index,vi1740,0.04,tap phonetic
1109,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1754,1.0,conditional maximum
1110,Course1_W2-S1-L2_Generative_Models_for_Supervised_Learning_8-57,concept_vocab_index,vi1407,0.04,teacher forcing
1111,Course3_W5-S1-L4_-_Prepositional_phrase_attachment_3-3_-_18_slides_12-53,concept_vocab_index,vi892,0.01,rejection
1112,Course2_W7-S2-L7_Calculating_TF-IDF_Cosine_Scores_12-47,concept_vocab_index,vi0,0.01,inflection 
1113,Course1_W5-S2-L2_IBM_Model_1_Part_1_13-06,concept_vocab_index,vi675,0.01,language model
1114,Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,concept_vocab_index,vi1566,0.2,interpolation smoothing
1115,Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,concept_vocab_index,vi1807,0.27,pitch extraction
1116,Course1_W5-S2-L2_IBM_Model_1_Part_1_13-06,concept_vocab_index,vi1416,0.06,consortium
1117,Course3_W7-S1-L3_-_Hidden_Markov_Models_1-2_-_30_slides_24-41,concept_vocab_index,vi192,0.05,anchor texts
1119,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi92,0.08,pipe
1120,Course1_W1-S1-L2_Introduction_Part_2_10-28,concept_vocab_index,vi92,0.02,pipe
1121,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi1664,0.02,language identification
1122,Course3_W1-S1-L2_-_Examples_of_Text_-_14_slides_07-52,concept_vocab_index,vi1600,0.01,binary nb
1123,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi1324,0.22,derived
1124,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi129,0.01,challenges in mt
1125,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi1617,0.04,precision recall
1126,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,vi1740,0.02,tap phonetic
1127,Course3_W5-S1-L4_-_Prepositional_phrase_attachment_3-3_-_18_slides_12-53,concept_vocab_index,vi2039,0.13,multilayer perceptrons
1128,Course1_W9-S1-L3_The_Brown_Clustering_Algorithm_Part_1_11-50,concept_vocab_index,vi378,0.04,ppmi
1129,Course1_W3-S1-L8_A_Simple_Grammar_for_English_Part_3_11-21,concept_vocab_index,vi2039,0.05,multilayer perceptrons
1130,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi1520,0.01,retrofitting
1131,Course1_W4-S1-L1_Weaknesses_of_PCFGs_14-59,concept_vocab_index,vi1200,0.02,switchboard corpus
1132,Course3_W10-S1-L3_-_Evaluation_of_IR_-_14_slides_11-15,concept_vocab_index,vi192,0.02,anchor texts
1133,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi1527,0.01,linguistic achievement 
1134,Course2_W6-S2-L5_Latent_Variable_PCFGs_12-07,concept_vocab_index,vi517,0.01,allen relations
1135,Course3_W3-S1-L4_-_Dimensionality_Reduction_-_38_slides_23-50,concept_vocab_index,vi882,0.02,card game 
1137,Course3_W5-S1-L4_-_Prepositional_phrase_attachment_3-3_-_18_slides_12-53,concept_vocab_index,vi1821,0.01,crowdsourcing
1138,Course1_W9-S1-L5_The_Brown_Clustering_Algorithm_Part_3_9-18,concept_vocab_index,vi1033,0.01,date
1139,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi352,0.1,dependency parsing problem
1140,Course2_W2-S1-L3_Evaluation_and_Perplexity_11-09,concept_vocab_index,vi1295,0.02,russian
1141,Course3_W5-S1-L4_-_Prepositional_phrase_attachment_3-3_-_18_slides_12-53,concept_vocab_index,vi0,1.0,inflection 
1142,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi573,0.01,segmentation
1143,Course2_W1-S3-L2_Computing_Minimum_Edit_Distance_5-54,concept_vocab_index,vi173,0.02,dotproduct attention
1144,Course2_W8-S1-L1_Word_Senses_and_Word_Relations_11-50,concept_vocab_index,vi192,0.11,anchor texts
1145,Course3_W12-S1-L7_-_Machine_Translation_Advanced_Methods_-_13_slides_09-36,concept_vocab_index,vi0,0.02,inflection 
1146,Course3_W12-S1-L1_-_Discourse_Analysis_-_19_slides_14-56,concept_vocab_index,vi662,0.02,grice's maxims 
1147,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi675,0.07,language model
1149,Course2_W2-S1-L3_Evaluation_and_Perplexity_11-09,concept_vocab_index,vi1060,0.33,jay john
1150,Course2_W6-S3-L1_Dependency_Parsing_Introduction_10-25,concept_vocab_index,vi2069,0.11,treating low zero
1151,Course1_W3-S2-L3_Basics_of_PCFGs_Part_2_8-26,concept_vocab_index,vi126,0.13,telic eventualities
1152,Course2_W2-S2-L3_Real-Word_Spelling_Correction_9-19,concept_vocab_index,vi1073,0.03,itg inversion transduction grammar
1153,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi435,0.02,relevance maxim 
1154,Course3_W6-S1-L5_-_Language_Modeling_2-3_-_13_slides_10-56,concept_vocab_index,vi1740,0.06,tap phonetic
1155,Course2_W4-S1-L4_Building_a_Maxent_Model-_The_Nuts_and_Bolts_8-04,concept_vocab_index,vi758,0.08,role viterbi
1156,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi1018,0.02,knowledgebased
1157,Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,concept_vocab_index,vi1125,0.1,salience discourse
1158,Course1_W10-S2-L5_GLMs_for_Dependency_Parsing_Part_2_8-28,concept_vocab_index,vi1740,0.02,tap phonetic
1159,Course1_W10-S1-L2_Recap_of_GLMs_7-40,concept_vocab_index,vi2039,0.06,multilayer perceptrons
1160,Course1_W5-S2-L6_The_EM_Algorithm_for_IBM_Model_2_Part_2_8-37,concept_vocab_index,vi538,0.05,generative
1161,Course3_W11-S1-L8_-_Semantic_Parsing_-_24_slides_09-30,concept_vocab_index,vi1579,0.04,pleonastic
1162,Course2_W2-S1-L8_Kneser-Ney_Smoothing_8-59,concept_vocab_index,vi388,0.02,context free grammar
1163,Course1_W10-S1-L6_GLMs_for_Tagging_Part_4_6-00,concept_vocab_index,vi1693,0.03,parts speech
1164,Course1_W3-S2-L1_Introduction_1-12,concept_vocab_index,vi901,0.02,beam search
1165,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi263,0.02,examples
1166,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi1840,0.26,lexicalized parsing
1167,Course1_W7-S1-L4_Features_in_Log-Linear_Models_Part_2_10-13,concept_vocab_index,vi1003,0.05,log odds ratio
1168,Course2_W8-S1-L1_Word_Senses_and_Word_Relations_11-50,concept_vocab_index,vi1674,1.0,telephonebandwidth
1169,Course3_W7-S1-L7_-_Relation_Extraction_-_28_slides_21-26,concept_vocab_index,vi1674,0.02,telephonebandwidth
1170,Course2_W7-S2-L6_The_Vector_Space_Model_16-22,concept_vocab_index,vi0,0.06,inflection 
1171,Course1_W5-S1-L5_Classical_Approaches_to_MT_Part_2_5-56,concept_vocab_index,vi192,0.01,anchor texts
1173,Course1_W10-S2-L4_GLMs_for_Dependency_Parsing_Part_1_11-59,concept_vocab_index,vi726,0.05,terms
1174,Course3_W8-S1-L2_-_Evaluation_of_QA__System_Architecture_-_21_slides_21-59,concept_vocab_index,vi1063,0.08,bdi
1175,Course1_W9-S2-L2_Recap_of_History-based_Models_7-11,concept_vocab_index,vi1840,0.0,lexicalized parsing
1176,Course1_W5-S2-L9_Summary_1-48,concept_vocab_index,vi378,0.04,ppmi
1177,Course1_W8-S1-L2_Recap_of_the_Tagging_Problem_3-15,concept_vocab_index,vi129,0.02,challenges in mt
1179,Course1_W5-S2-L7_The_EM_Algorithm_for_IBM_Model_2_Part_3_9-28,concept_vocab_index,vi1003,0.02,log odds ratio
1180,Course1_W1-S2-L4_Markov_Processes_Part_2_6-28,concept_vocab_index,vi1334,0.02,semantic feature
1181,Course3_W12-S1-L7_-_Machine_Translation_Advanced_Methods_-_13_slides_09-36,concept_vocab_index,vi229,0.02,first order markov process
1182,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi1282,0.12,gricean maxims
1183,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1393,0.07,syntactic binding
1184,Course3_W10-S1-L5_-_Text_Clustering_-_17_slides_15-39,concept_vocab_index,vi892,0.03,rejection
1185,Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,concept_vocab_index,vi288,0.0,backoff estimate
1186,Course3_W4-S1-L4_-_Earley_Parser_-_20_slides_16-34,concept_vocab_index,vi1840,0.03,lexicalized parsing
1187,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1740,0.02,tap phonetic
1188,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi1673,0.02,wordform
1189,Course1_W2-S1-L5_The_Viterbi_Algorithm_for_HMMs_Part_1_14-07,concept_vocab_index,vi288,0.03,backoff estimate
1191,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi192,0.08,anchor texts
1192,Course1_W3-S1-L9_A_Simple_Grammar_for_English_Part_4_2-20,concept_vocab_index,vi1842,0.04,terminal symbol
1194,Course2_W6-S2-L5_Latent_Variable_PCFGs_12-07,concept_vocab_index,vi1018,0.06,knowledgebased
1195,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,vi997,0.05,svo language
1196,Course2_W1-S3-L2_Computing_Minimum_Edit_Distance_5-54,concept_vocab_index,vi204,0.13,pvalue
1197,Course1_W5-S2-L1_Introduction_3-24,concept_vocab_index,vi378,0.1,ppmi
1198,Course2_W4-S1-L2_Making_features_from_text_for_discriminative_NLP_models_18-11,concept_vocab_index,vi1313,0.04,conversational agents
1199,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi435,0.04,relevance maxim 
1200,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi1945,0.02,praat
1201,Course2_W6-S2-L4_The_Return_of_Unlexicalized_PCFGs_20-53,concept_vocab_index,vi81,0.03,typed dependency structure
1202,Course2_W2-S1-L2_Estimating_N-gram_Probabilities_9-38,concept_vocab_index,vi1461,0.01,algorithm
1203,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1770,0.04,noisy channel methods
1204,Course3_W1-S1-L3_-_Funny_Sentences_-_10_slides_06-35,concept_vocab_index,vi0,0.01,inflection 
1205,Course1_W7-S1-L2_Two_Example_Problems_11-19,concept_vocab_index,vi1566,0.02,interpolation smoothing
1206,Course1_W3-S1-L7_A_Simple_Grammar_for_English_Part_2_5-30,concept_vocab_index,vi1073,0.03,itg inversion transduction grammar
1207,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi173,1.0,dotproduct attention
1208,Course3_W5-S1-L2_-_Prepositional_phrase_attachment_1-3_-_15_slides_14-50,concept_vocab_index,vi887,0.02,discoursenew
1209,Course3_W7-S1-L4_-_Hidden_Markov_Models_2-2_-_9_slides_05-28,concept_vocab_index,vi2014,0.09,gpt-3.5 architecture 
1210,Course2_W6-S2-L1_Lexicalization_of_PCFGs_7-03,concept_vocab_index,vi675,0.03,language model
1211,Course1_W2-S1-L5_The_Viterbi_Algorithm_for_HMMs_Part_1_14-07,concept_vocab_index,vi675,0.03,language model
1212,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi81,0.04,typed dependency structure
1214,Course3_W12-S1-L7_-_Machine_Translation_Advanced_Methods_-_13_slides_09-36,concept_vocab_index,vi1801,0.02,statistical models
1215,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi126,0.05,telic eventualities
1216,Course2_W4-S1-L6_Maximizing_the_Likelihood_10-29,concept_vocab_index,vi1073,0.02,itg inversion transduction grammar
1217,Course1_W3-S1-L6_A_Simple_Grammar_for_English_Part_1_10-32,concept_vocab_index,vi1462,0.07,skipgram learning
1218,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi688,0.02,first order logic
1219,Course2_W3-S1-L5_Naive_Bayes-_Relationship_to_Language_Modeling_4-35,concept_vocab_index,vi238,0.03,collocations
1220,Course3_W11-S1-L2_-_Sentiment_Lexicons_-_12_slides_07-53,concept_vocab_index,vi1027,0.06,mean opinion score
1221,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi1563,0.07,signal
1222,Course1_W10-S1-L6_GLMs_for_Tagging_Part_4_6-00,concept_vocab_index,vi318,0.08,similar
1223,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi1893,0.01,rnnt
1224,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,vi1520,0.06,retrofitting
1225,Course3_W3-S1-L1_-_Semantic_Similarity-_Synonymy_and_other_Semantic_Relations_-_23__slides_14-38,concept_vocab_index,vi1611,0.01,document conditioning
1229,Course2_W7-S1-L4_Query_Processing_with_the_Inverted_Index_6-43,concept_vocab_index,vi1003,0.02,log odds ratio
1230,Course1_W10-S2-L4_GLMs_for_Dependency_Parsing_Part_1_11-59,concept_vocab_index,vi192,0.05,anchor texts
1231,Course1_W6-S2-L3_Definition_of_the_Decoding_Problem_Part_3_10-43,concept_vocab_index,vi1926,0.02,observation likelihood
1232,Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,concept_vocab_index,vi1349,0.06,probability
1233,Course2_W3-S1-L9_Practical_Issues_in_Text_Classification_5-56,concept_vocab_index,vi283,0.01,dispreferred response
1235,Course2_W7-S2-L3_Term_Frequency_Weighting_5-59,concept_vocab_index,vi1282,0.08,gricean maxims
1236,Course2_W3-S1-L8_Text_Classification-_Evaluation_7-17,concept_vocab_index,vi892,0.02,rejection
1237,Course1_W10-S1-L4_GLMs_for_Tagging_Part_2_7-35,concept_vocab_index,vi1407,0.02,teacher forcing
1238,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi602,0.09,entity resolution 
1239,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,vi1880,1.0,adequacy
1241,Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,vi8,0.01,training set
1242,Course1_W5-S2-L3_IBM_Model_1_Part_2_9-01,concept_vocab_index,vi1874,0.03,sentence tokenization
1243,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,vi1027,0.01,mean opinion score
1244,Course3_W4-S1-L5_-_The_Penn_Treebank_-_21_slides_17-55,concept_vocab_index,vi1711,0.02,precisionrecall curve
1245,Course1_W5-S1-L3_Challenges_in_MT_8-06,concept_vocab_index,vi1801,0.01,statistical models
1246,Course2_W6-S2-L1_Lexicalization_of_PCFGs_7-03,concept_vocab_index,vi997,0.06,svo language
1247,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi4,0.16,ocr 
1248,Course1_W1-S2-L2_Introduction_to_the_Language_Modeling_Problem_Part_2_7-12,concept_vocab_index,vi192,0.03,anchor texts
1249,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi193,0.01,eulers formula
1250,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi1313,0.1,conversational agents
1251,Course1_W1-S2-L1_Introduction_to_the_Language_Modeling_Problem_Part_1_6-17,concept_vocab_index,vi0,0.11,inflection 
1252,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi1893,0.09,rnnt
1254,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1003,0.02,log odds ratio
1255,Course1_W7-S1-L3_Features_in_Log-Linear_Models_Part_1_13-56,concept_vocab_index,vi388,0.03,context free grammar
1256,Course1_W1-S2-L2_Introduction_to_the_Language_Modeling_Problem_Part_2_7-12,concept_vocab_index,vi1945,0.01,praat
1257,Course3_W12-S1-L5_-_Machine_Translation_Basic_Techniques_-_13_slides_11-48,concept_vocab_index,vi892,0.01,rejection
1258,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi1886,0.04,synset
1259,Course3_W6-S1-L1_-_Probabilities_-_17_slides_21-11,concept_vocab_index,vi1570,0.03,temporal reasoning
1260,Course1_W5-S2-L7_The_EM_Algorithm_for_IBM_Model_2_Part_3_9-28,concept_vocab_index,vi892,1.0,rejection
1261,Course2_W3-S1-L3_Formalizing_the_Naive_Bayes_Classifier_9-28,concept_vocab_index,vi892,0.04,rejection
1262,Course1_W7-S1-L2_Two_Example_Problems_11-19,concept_vocab_index,vi1212,0.04,amount partofspeech
1263,Course3_W12-S1-L1_-_Discourse_Analysis_-_19_slides_14-56,concept_vocab_index,vi233,0.02,wildcard
1264,Course3_W5-S1-L7_-_Dependency_Parsing_-_28_slides_18-04,concept_vocab_index,vi1926,0.02,observation likelihood
1265,Course1_W3-S2-L4_The_CKY_Parsing_Algorithm_Part_1__7-31,concept_vocab_index,vi1670,0.05,syntactic structures 
1266,Course2_W2-S1-L2_Estimating_N-gram_Probabilities_9-38,concept_vocab_index,vi1740,0.08,tap phonetic
1267,Course1_W8-S2-L4_Representing_Trees_as_Decision_Sequences_Part_2_10-20,concept_vocab_index,vi653,0.05,backward chaining
1269,Course1_W1-S2-L1_Introduction_to_the_Language_Modeling_Problem_Part_1_6-17,concept_vocab_index,vi2039,0.08,multilayer perceptrons
1270,Course2_W7-S2-L7_Calculating_TF-IDF_Cosine_Scores_12-47,concept_vocab_index,vi1220,0.01,markov processes 
1271,Course1_W5-S2-L7_The_EM_Algorithm_for_IBM_Model_2_Part_3_9-28,concept_vocab_index,vi1416,0.13,consortium
1273,Course2_W6-S2-L4_The_Return_of_Unlexicalized_PCFGs_20-53,concept_vocab_index,vi358,0.07,sentence analysis 
1275,Course1_W10-S2-L2_The_Dependency_Parsing_Problem_Part_1_5-21,concept_vocab_index,vi1295,0.04,russian
1276,Course1_W8-S1-L6_The_Viterbi_Algorithm_for_Log-linear_Taggers_9-37,concept_vocab_index,vi672,0.04,generalize
1277,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi32,0.02,context embedding
1278,Course1_W5-S2-L8_The_EM_Algorithm_for_IBM_Model_2_Part_4_4-52,concept_vocab_index,vi1078,0.09,filler
1279,Course2_W7-S2-L6_The_Vector_Space_Model_16-22,concept_vocab_index,vi1683,0.06,branching factor
1280,Course2_W4-S1-L2_Making_features_from_text_for_discriminative_NLP_models_18-11,concept_vocab_index,vi435,0.01,relevance maxim 
1281,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,vi175,0.03,grammar lfg
1282,Course3_W3-S1-L5_-_NLP_Tasks_1-3_-_16_slides_14-45,concept_vocab_index,vi1063,0.01,bdi
1283,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi1075,0.05,ngrams
1284,Course1_W10-S1-L5_GLMs_for_Tagging_Part_3_7-06,concept_vocab_index,vi1407,0.05,teacher forcing
1285,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,vi1295,0.01,russian
1286,Course1_W1-S2-L3_Markov_Processes_Part_1_8-56,concept_vocab_index,vi672,0.03,generalize
1287,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi1740,0.03,tap phonetic
1288,Course2_W4-S1-L3_Feature-Based_Linear_Classifiers_13-34,concept_vocab_index,vi435,0.02,relevance maxim 
1289,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi1125,0.0,salience discourse
1290,Course2_W7-S2-L3_Term_Frequency_Weighting_5-59,concept_vocab_index,vi92,0.01,pipe
1291,Course1_W7-S1-L3_Features_in_Log-Linear_Models_Part_1_13-56,concept_vocab_index,vi1740,0.03,tap phonetic
1292,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi1579,1.0,pleonastic
1293,Course1_W5-S1-L6_Introduction_to_Statistical_MT_12-31,concept_vocab_index,vi1683,0.02,branching factor
1294,Course3_W5-S1-L2_-_Prepositional_phrase_attachment_1-3_-_15_slides_14-50,concept_vocab_index,vi173,0.02,dotproduct attention
1295,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1060,0.05,jay john
1296,Course3_W7-S1-L1_-_Noisy_Channel_Model_-_8_slides_08-33,concept_vocab_index,vi197,0.02,trec
1298,Course1_W5-S2-L2_IBM_Model_1_Part_1_13-06,concept_vocab_index,vi378,0.09,ppmi
1299,Course2_W4-S1-L5_Generative_vs,concept_vocab_index,vi318,0.02,similar
1300,Course1_W1-S1-L1_Introduction_Part_1_11-17,concept_vocab_index,vi602,0.14,entity resolution 
1301,Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,concept_vocab_index,vi61,0.07,semantic role labeling 
1302,Course1_W5-S2-L3_IBM_Model_1_Part_2_9-01,concept_vocab_index,vi283,0.12,dispreferred response
1303,Course2_W6-S3-L3_Dependencies_Encode_Relational_Structure_7-20,concept_vocab_index,vi358,0.03,sentence analysis 
